roadNo	roadId	startChainage	endChainage	width	nrLanes
N302	1620	0	0.15	36	8
N302	1620	0.15	1.1	8.9	2
N302	1620	1.1	1.9	8.8	2
N302	1620	1.9	3.76	9.2	3
N302	1620	3.76	5.57	9.3	3
N302	1620	5.57	5.78	9.2	3
N302	1620	5.78	5.9	11.5	4
N302	1620	5.9	9.4	9.6	3
N302	1620	9.4	13.45	7.3	2
N302	1620	13.45	13.55	17.2	4
N302	1620	13.55	17.4	7.3	2
N302	1620	17.4	17.555	11	3
