roadNo	roadId	startChainage	endChainage	width	nrLanes
N604	1545	0	0.05	8.5	2
N604	1545	0.05	0.07	8.5	2
N604	1545	0.07	1.113	14	4
N604	1545	1.113	1.9	12.5	4
N604	1545	1.9	2.43	14.5	4
N604	1545	2.43	3.8	12.5	4
N604	1545	3.8	4.28	15	4
N604	1545	4.28	4.63	12.5	4
N604	1545	4.63	5.1	10.5	3
N604	1545	5.1	5.56	14.4	4
N604	1545	5.56	5.77	12.5	4
N604	1545	5.77	7.8	14.4	4
N604	1545	7.8	7.83	14.4	4
