roadNo	roadId	startChainage	endChainage	width	nrLanes
N709	1619	0	0.046	7	2
N709	1619	0.046	0.1	7.3	2
N709	1619	0.1	16.486	7.3	2
N709	1619	16.486	18.052	12.8	4
N709	1619	18.052	18.207	12.8	4
N709	1619	18.207	24.767	12.8	4
N709	1619	24.767	25.047	16.4	4
N709	1619	25.047	25.317	16.4	4
N709	1619	25.317	26.197	12.8	4
N709	1619	26.197	26.347	12.8	4
N709	1619	26.347	26.567	8	3
