roadNo	roadId	startChainage	endChainage	width	nrLanes
N509	1418	0	0.01	5.5	2
N509	1418	0.01	0.222	5.5	2
N509	1418	0.222	0.674	6	2
N509	1418	0.674	11.277	5.5	2
N509	1418	11.277	11.55	6.8	2
N509	1418	11.55	12.03	10.6	3
N509	1418	12.03	12.42	8.6	2
N509	1418	12.42	20.58	5.5	2
N509	1418	20.58	62.13	5.4	1.5
N509	1418	62.13	63.83	5.7	2
N509	1418	63.83	91.872	5.4	1.5
N509	1418	91.872	92.214	5.6	2
N509	1418	92.214	96.336	5.5	2
N509	1418	96.336	104.69	5.4	1.5
