roadNo	roadId	startChainage	endChainage	width	nrLanes
N517	1618	0	0.07	8	2
N517	1618	0.07	0.27	8.5	2
N517	1618	0.27	1.76	6.4	2
N517	1618	1.76	2.25	6	2
N517	1618	2.25	3	6	2
N517	1618	3	5.05	10	3
N517	1618	5.05	5.4	16	4
N517	1618	5.4	5.8	16	4
N517	1618	5.8	6.56	16	4
N517	1618	6.56	7.2	14.8	4
N517	1618	7.2	8.164	14.8	4
N517	1618	8.164	8.21	14.8	4
