roadNo	roadId	startChainage	endChainage	width	nrLanes
N706	1562	0	0.02	6.5	2
N706	1562	0.02	0.39	5.5	2
N706	1562	0.39	1.32	6.9	2
N706	1562	1.32	2.8	7.32	2
N706	1562	2.8	2.95	12.5	4
N706	1562	2.95	13.329	7.32	2
N706	1562	13.329	14.167	7.32	2
N706	1562	14.167	14.492	7.32	2
N706	1562	14.492	33.35	7.32	2
N706	1562	33.35	33.65	11.02	3
N706	1562	33.65	35.66	7.32	2
N706	1562	35.66	37.88	7.32	2
N706	1562	37.88	38.2	14.6	4
