roadNo	roadId	startChainage	endChainage	width	nrLanes
N309	1577	0	0.03	21	4
N309	1577	0.03	1	7.15	2
N309	1577	1	2.1	7.12	2
N309	1577	2.1	3.16	7.18	2
N309	1577	3.16	3.2	10.3	3
N309	1577	3.2	3.25	8.5	2
N309	1577	3.25	4.45	7.16	2
N309	1577	4.45	5.74	7.16	2
N309	1577	5.74	7.2	7.18	2
N309	1577	7.2	8.6	7.12	2
N309	1577	8.6	9.9	7.1	2
N309	1577	9.9	11.3	7.8	2
N309	1577	11.3	12.2	7.9	2
N309	1577	12.2	13.303	7.4	2
