roadNo	roadId	startChainage	endChainage	width	nrLanes
N707	1194	0	0.05	19	4
N707	1194	0.05	0.986	6.6	2
N707	1194	0.986	1.201	9	3
N707	1194	1.201	1.261	6.6	2
N707	1194	1.261	1.391	13.5	4
N707	1194	1.391	1.751	7.5	2
N707	1194	1.751	1.811	8.2	2
N707	1194	1.811	1.971	9.5	3
N707	1194	1.971	2.571	8.5	2
N707	1194	2.571	2.871	12.5	4
N707	1194	2.871	4.34	15	4
N707	1194	4.34	6.4	7.32	2
N707	1194	6.4	6.49	7.32	2
