roadNo	roadId	startChainage	endChainage	width	nrLanes
N708	1152	0	0.1	13	4
N708	1152	0.1	0.405	7.32	2
N708	1152	0.405	1.72	6	2
N708	1152	1.72	1.87	12.5	4
N708	1152	1.87	2.47	12.4	4
N708	1152	2.47	2.68	24	4
N708	1152	2.68	2.9	12.4	4
N708	1152	2.9	2.99	24	4
N708	1152	2.99	3.345	13.6	4
N708	1152	3.345	3.65	15.2	4
N708	1152	3.65	4.675	7.32	2
N708	1152	4.675	4.75	7.32	2
