roadNo	roadId	startChainage	endChainage	width	nrLanes
N507	1343	0	0.05	18	4
N507	1343	0.05	4.3	11.5	3
N507	1343	4.3	11	11.5	3
N507	1343	11	14.5	11.5	3
N507	1343	14.5	15.3	11.5	3
N507	1343	15.3	20	11.5	3
N507	1343	20	21.155	11.5	3
N507	1343	21.155	23.865	11.5	3
N507	1343	23.865	51.25	11.5	3
N507	1343	51.25	51.26	18.6	5
