roadNo	roadId	startChainage	endChainage	width	nrLanes
N3	1525	0	2.26	30.2	8
N3	1525	2.26	3.6	32.8	8
N3	1525	3.6	5.39	30.2	8
N3	1525	5.39	9.3	31	8
N3	1525	9.3	10.6	26.1	8
N3	1525	10.6	12.7	14.7	4
N3	1525	12.7	16	14.6	4
N3	1525	16	19.8	14.7	4
N3	1525	19.8	21.1	14.7	4
N3	1525	21.1	21.8	14.6	4
N3	1525	21.8	22.34	30	8
N3	1525	22.34	23.5	22.4	6
N3	1525	23.5	48.405	14.95	4
N3	1525	48.405	108.1	14.6	4
N3	1525	108.1	109.999	14.6	4
N3	1525	109.999	111.583	7.3	2
