roadNo	roadId	startChainage	endChainage	width	nrLanes
N705	1551	0	0.028	6	2
N705	1551	0.028	0.225	6	2
N705	1551	0.225	0.9	6.2	2
N705	1551	0.9	4.18	6.2	2
N705	1551	4.18	4.43	6.2	2
N705	1551	4.43	4.73	6.2	2
N705	1551	4.73	5.008	6.2	2
N705	1551	5.008	5.783	7.5	2
N705	1551	5.783	6.523	7.5	2
N705	1551	6.523	9.433	7.6	2
N705	1551	9.433	9.453	7.6	2
